timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
26,1923.1682,2786.663,3658.0178,4528.008,5429.7847,6347.1035,7271.295,8211.294,9153.173,10110.6045,11077.954,12062.841,13055.209,14066.435,15083.515,16104.55,17157.062,18221.771,19303.77,20361.172,21476.346,22562.898,23648.54,24790.521,25862.256,26922.963,28100.066,29276.564,30282.795,31316.736,32427.723,33498.645,34508.844,35564.605,36549.47,37633.258,38725.57,39867.426,41047.043,42177.69,43274.066,44300.668,45550.234,46205.65,47179.465,48025.06,48970.477,49568.344,50331.566,51357.242,52463.508,52985.43,53913.188,55144.727,56213.95,57171.047,57831.586,58559.33,59127.105,59533.402,59472.086,58733.277,59338.19,59186.355,59188.414,58866.953,59190.742,59482.03,59724.582,59466.723,59716.297,60110.27,60410.0,60050.797,60089.48,59415.37,57835.008,55675.465,54344.164,52796.566,54158.15,53514.684,53963.312,53927.12,51950.133,51381.35,50545.25,51947.18,51015.81,49933.8,49745.117,48294.348,46341.57,46566.516,53460.582,59278.934,66382.33,84564.79,126624.44,242764.56
27,2470.546,3267.2534,4088.5679,4927.5566,5789.744,6663.556,7534.782,8425.255,9325.048,10223.882,11126.565,12007.893,12934.569,13867.389,14815.31,15741.11,16694.67,17662.057,18671.791,19653.88,20669.285,21629.547,22658.518,23674.162,24701.47,25757.088,26780.71,27805.959,28842.293,29952.523,31015.266,31998.455,33079.883,34163.58,35195.066,36186.59,37196.78,38272.266,39205.492,40053.492,40792.54,41689.91,42529.14,43531.586,44313.25,45330.426,46495.523,47746.074,48758.4,50027.21,51185.793,52387.64,53195.543,54034.46,54971.11,55723.03,55902.805,56251.97,56791.945,57585.164,58066.652,58338.875,58924.6,59645.2,60526.285,61492.18,61392.617,62158.47,63554.785,64265.59,65508.45,65486.695,66532.57,67470.78,67749.29,69044.27,70092.28,70604.62,72164.65,72917.48,73547.91,74843.24,76564.234,78110.63,78414.05,79930.195,81631.164,84202.16,86213.31,89113.53,93395.31,96540.19,99461.47,101977.586,105369.36,114350.76,127498.43,146505.8,180126.27,294548.06
28,2114.155,2867.222,3628.6855,4407.159,5197.0054,5999.1084,6817.1963,7655.6875,8494.315,9346.394,10198.909,11078.427,11953.75,12825.672,13732.146,14660.92,15526.377,16444.934,17379.28,18337.178,19300.72,20229.182,21144.25,22074.684,23067.658,23973.373,24959.285,25970.465,27006.064,27956.389,28998.58,29971.41,31060.088,32092.238,33179.793,34230.715,35275.32,36358.64,37527.18,38666.66,39735.305,40527.832,41440.184,42452.03,43348.387,44486.367,45786.53,46934.25,47975.89,49168.184,50092.992,51662.27,52868.26,54440.734,55476.434,56548.25,57733.08,58768.566,60156.09,61612.32,63330.613,64632.15,66133.16,67070.14,68070.63,69297.65,70578.26,72421.7,74197.77,75598.19,76159.734,77129.984,77976.8,77968.72,78419.39,78356.79,78971.99,79476.53,79465.05,80129.27,80008.39,79865.34,79588.63,79503.9,80258.64,80905.93,81636.39,82287.61,84189.445,86162.72,88695.445,91815.59,97261.75,103048.09,107710.45,116155.24,128092.69,144914.6,188484.72,314490.75
29,2470.546,3270.8062,4088.825,4928.4536,5782.9463,6644.0493,7512.49,8382.119,9291.587,10179.373,11077.822,12002.014,12939.406,13898.16,14831.304,15755.883,16700.045,17675.32,18617.344,19597.432,20564.516,21539.615,22549.879,23629.688,24660.25,25718.422,26781.809,27842.836,28900.56,29897.967,30977.305,31977.104,33061.69,34093.22,35085.402,36094.37,37202.164,38233.82,39296.164,40325.44,41328.168,42404.23,43270.277,44354.62,45226.94,46216.383,47275.293,48467.688,49758.152,50773.285,52034.617,53293.504,54376.348,55225.164,56323.98,57295.918,58076.344,58712.78,59245.875,59841.664,60387.527,60835.32,61504.18,61998.523,62434.023,63362.2,64005.73,65002.6,65595.016,66320.734,66704.07,67017.81,67689.0,68856.85,69840.484,70423.7,71503.766,72736.78,73709.625,75609.586,76829.47,77204.5,78288.414,79616.75,79953.32,80525.414,82407.63,84121.3,86485.414,89134.41,92994.91,96156.25,100318.34,103375.836,108849.36,114056.73,127331.97,142837.72,178896.2,295207.75
30,2593.8613,3358.9185,4129.415,4910.6978,5709.644,6525.3945,7358.2207,8199.403,9055.881,9937.039,10837.469,11754.84,12681.041,13614.037,14563.74,15527.584,16506.27,17515.45,18543.043,19573.52,20627.502,21690.229,22785.854,23880.592,24964.516,26114.254,27264.225,28419.676,29574.094,30691.045,31851.87,32987.555,34155.17,35278.0,36454.77,37664.223,38813.82,40024.184,41160.125,42308.66,43488.58,44627.4,45657.645,46715.074,47769.215,48943.566,50163.363,51216.227,52190.79,53417.504,54626.355,55795.77,56846.316,57965.07,59032.168,60209.766,61512.324,62776.36,63947.902,65284.633,66702.86,67941.945,69385.555,70686.02,71910.68,73177.45,74253.2,75673.875,77115.47,78640.76,80450.766,82154.305,83357.37,84172.336,85093.5,86070.086,87454.15,88638.055,89972.78,91353.836,92146.41,92638.81,93310.8,94751.81,96776.03,98710.54,101209.71,104665.92,107182.48,109558.13,111307.94,113726.33,116778.336,121084.766,125394.81,134722.31,147576.16,168644.75,214426.75,348562.44
31,2931.4355,3741.3726,4570.9136,5415.4004,6278.6245,7162.8867,8048.051,8971.587,9878.632,10802.059,11735.685,12679.5,13631.017,14597.022,15580.755,16583.84,17590.336,18626.795,19678.816,20732.03,21786.021,22846.443,23933.527,25015.033,26105.037,27200.062,28318.71,29475.807,30605.754,31685.953,32715.033,33922.523,35101.92,36272.26,37384.43,38431.508,39590.703,40809.84,41946.785,43055.3,44118.4,45174.098,46338.566,47411.535,48487.53,49595.8,50583.51,51301.477,52506.87,53639.54,54569.668,55605.543,56814.32,57951.848,59046.19,60458.55,61281.8,61993.676,62100.35,62240.336,61521.996,61302.33,61161.35,61492.582,61575.613,61682.754,61901.89,62658.47,63028.168,62441.04,62487.19,63210.77,63973.312,64190.98,64738.832,65353.082,65466.535,66150.57,66288.47,66704.16,66573.93,67155.64,67589.43,68251.516,69876.96,71200.766,71956.875,74707.35,76624.06,78193.24,81739.95,85696.375,87472.92,91210.3,97901.94,106161.6,116292.7,134302.14,170162.31,275962.5
32,2751.4707,3560.9712,4377.529,5214.841,6075.4297,6950.4624,7837.6245,8745.399,9663.139,10588.25,11521.86,12483.526,13423.498,14345.494,15299.909,16292.338,17298.36,18288.67,19294.43,20276.453,21296.326,22343.273,23374.967,24350.564,25334.18,26237.56,27320.148,28344.574,29392.053,30358.135,31380.367,32414.498,33364.684,34377.61,35329.297,36136.895,36847.832,37830.496,38597.62,39444.727,40451.953,41392.473,42150.45,42783.94,43685.11,44299.62,45297.426,46342.695,47322.426,48109.707,48945.72,49623.89,49996.93,50752.406,51447.28,51446.61,52059.473,52250.965,52729.723,52838.94,52731.38,52404.35,52256.47,52573.574,52695.887,52691.426,52706.05,52942.64,52502.074,52641.395,52128.21,52505.914,52778.406,52636.312,52244.11,52069.535,51727.93,52333.617,52674.004,52264.12,52575.754,51565.6,51274.438,50953.297,52784.195,53962.992,56907.92,57209.527,58067.457,60176.715,62777.566,67677.59,72955.375,79447.516,84893.305,94716.91,108955.0,129701.33,165694.61,266933.88
33,2114.155,2862.476,3613.5276,4390.6357,5177.6724,5971.971,6788.24,7623.225,8466.982,9316.912,10172.707,11050.377,11901.116,12812.682,13729.499,14640.498,15533.286,16437.428,17336.877,18255.977,19193.357,20136.088,21095.242,22000.404,22994.482,23899.127,24915.555,25883.502,26821.44,27842.975,28863.54,29938.291,31010.922,32145.582,33264.44,34354.164,35330.14,36532.086,37629.07,38696.938,39774.758,40566.5,41538.83,42598.98,43682.43,44849.62,45947.58,46979.46,48137.746,49443.01,50546.16,51400.184,52614.62,53663.453,55065.105,56439.383,57368.902,58538.26,59838.945,60868.824,62419.258,63684.273,65308.44,66935.664,68158.87,69360.805,71059.17,72808.96,74198.81,75427.63,76907.19,77705.23,78391.13,78652.24,79137.555,80733.03,80996.766,81833.914,81612.586,81100.76,80529.23,80493.805,80269.85,79987.445,79843.64,80237.336,81598.83,82351.99,84023.48,85748.305,87628.53,89933.73,94364.445,100183.055,104502.805,113137.02,124869.78,144231.02,188230.86,314178.78
34,2751.4707,3550.2905,4371.242,5225.798,6085.9565,6979.199,7879.696,8780.296,9693.321,10620.29,11541.484,12461.765,13397.94,14366.769,15338.487,16264.022,17227.264,18204.428,19184.615,20175.762,21215.414,22212.031,23141.086,24125.055,25166.225,26246.064,27232.863,28288.635,29224.01,30228.541,31210.06,32181.504,33102.727,34016.297,35000.035,35947.867,36954.703,37757.484,38504.59,39142.348,40200.254,41285.42,42015.246,43084.3,43691.664,44694.48,45684.176,46525.773,47451.84,48403.87,49178.97,49996.85,50781.176,51644.97,52097.0,52744.047,52989.08,53449.895,54030.605,54283.926,54058.562,54241.63,54288.98,53801.65,54294.6,54668.566,55187.676,55008.43,55119.62,54871.55,54651.883,54585.305,54565.41,54727.95,54495.71,53999.27,54121.316,54468.68,55158.367,54327.973,54348.387,53853.28,54370.53,54875.188,55787.75,58255.617,60931.652,62294.13,64339.74,65836.67,68421.79,71531.29,76133.25,82692.88,88758.195,97623.44,111190.3,132276.92,167773.89,270477.94
35,2751.4707,3576.3918,4385.3,5234.287,6101.3403,6977.5186,7861.305,8771.244,9692.387,10617.359,11571.618,12514.963,13458.676,14390.044,15326.911,16274.093,17238.727,18213.658,19212.316,20198.428,21231.088,22264.883,23286.52,24240.291,25261.043,26302.875,27322.473,28342.94,29262.598,30144.746,31193.027,32141.963,33143.8,34100.81,34965.617,35944.39,36903.406,37796.168,38739.79,39744.24,40656.06,41390.535,42371.055,43067.668,43975.31,44821.133,45526.184,46564.348,47438.055,48273.82,48855.445,49283.477,50302.047,50840.457,51244.84,51851.754,51990.805,52246.637,52649.723,52940.312,52723.0,52450.426,52672.91,52826.887,52851.293,53462.934,54084.543,54058.05,54073.65,53844.723,53935.66,53790.86,53820.02,53440.633,53089.977,52911.254,52763.906,53026.637,52917.105,53291.77,53182.76,52570.414,52512.965,51453.727,52523.754,55120.688,57564.324,59080.08,61479.1,62517.703,65145.98,68839.16,73564.516,79632.42,85933.48,95792.29,108172.2,129750.92,165490.03,262510.88
36,2593.8613,3346.3845,4130.4966,4929.121,5739.3604,6562.272,7391.3486,8242.243,9105.047,9977.848,10881.184,11795.943,12726.991,13647.971,14621.287,15595.019,16566.988,17587.93,18608.65,19647.367,20720.445,21829.232,22929.895,24020.025,25136.504,26211.672,27352.16,28488.377,29608.764,30760.559,31887.238,33052.89,34261.2,35463.37,36630.75,37742.75,38867.277,39952.555,41121.77,42299.707,43431.734,44520.82,45569.92,46680.996,47788.527,48870.336,49957.387,50962.57,52012.316,52984.273,54069.73,55249.58,56051.75,57130.5,58423.65,59647.004,60770.676,61926.06,63262.227,64488.156,65932.21,67407.336,68874.59,70445.05,71939.84,73296.54,74507.625,76106.25,77610.02,78801.36,80351.664,81615.625,82839.54,84056.06,84982.44,86214.24,87108.22,87872.414,89036.73,90657.56,91453.63,92230.57,93129.53,94881.984,96401.51,98614.0,101561.59,104714.63,108192.766,111017.83,113805.12,115896.58,119878.77,123780.836,129782.01,138560.34,152100.84,172233.14,219006.2,346268.28
37,2593.8613,3354.1218,4132.1885,4922.442,5735.374,6547.4106,7379.167,8220.19,9073.58,9943.64,10837.633,11756.038,12680.725,13627.488,14577.33,15563.847,16535.576,17535.113,18549.191,19612.516,20657.871,21726.285,22804.863,23906.496,25016.678,26137.045,27263.523,28393.809,29580.734,30757.89,31891.57,33051.83,34199.777,35358.938,36503.184,37713.242,38866.953,40024.84,41179.832,42271.17,43305.55,44439.062,45565.418,46748.62,47927.758,48996.914,50119.54,51295.285,52357.785,53532.72,54567.293,55631.957,56617.887,57735.848,58894.65,59778.56,61065.35,62275.668,63614.64,64839.113,66054.11,67302.95,68647.414,70079.66,71407.33,72728.35,74070.58,75695.336,76986.695,78329.26,79862.555,81557.336,82979.43,83687.89,84637.516,85851.58,86912.44,87915.72,89250.35,90181.97,91447.39,92708.266,94283.39,95989.7,98303.28,100696.64,103108.086,106211.39,109630.68,112971.68,114484.37,117252.48,119471.414,124321.42,127697.31,135999.05,148196.14,168885.98,213624.28,346596.8
38,3093.916,3891.148,4695.511,5522.189,6365.816,7222.1377,8099.812,8979.982,9875.084,10788.089,11709.916,12633.736,13581.914,14525.07,15476.974,16427.285,17396.52,18338.54,19324.521,20299.281,21301.195,22292.62,23280.488,24206.305,25180.459,26203.43,27133.078,28130.172,29124.322,30136.492,31099.988,32084.268,32924.26,33944.63,34888.43,35828.59,36889.92,37708.418,38500.87,39401.81,40208.383,41114.5,42013.273,42612.23,43442.516,43987.395,44402.96,45157.707,45897.668,46229.38,46787.2,47498.83,48027.24,48497.285,49062.082,49678.26,50511.62,51386.73,52269.03,52831.09,52905.355,52600.5,53321.066,53621.582,53807.984,53995.0,54496.75,54631.85,54744.074,55240.07,55646.46,55312.957,54675.598,54388.887,53895.69,54075.65,54549.805,55358.32,56015.855,57591.13,58288.39,60053.125,61392.734,63396.45,64356.2,65082.754,67187.766,69409.23,71143.555,72238.484,74148.6,76295.64,80853.94,86150.1,92998.21,102164.195,114151.3,131496.34,174720.52,269072.75
39,1923.1682,2787.07,3653.4856,4537.4736,5426.83,6324.8867,7262.65,8194.891,9134.522,10111.597,11079.389,12057.252,13023.095,14009.732,15042.052,16038.646,17058.473,18101.484,19158.873,20202.12,21311.42,22416.752,23485.816,24548.951,25668.383,26743.988,27888.164,28948.352,29987.633,30965.36,32079.738,33187.92,34230.805,35359.906,36436.41,37576.59,38779.406,39974.4,41184.055,42283.605,43481.55,44544.79,45713.27,46622.293,47408.344,47959.973,48862.098,49877.527,50865.586,51842.46,52471.85,53393.32,54600.88,55571.25,56887.33,57673.043,58893.406,59598.332,60771.723,60073.31,59233.305,59549.566,58765.227,58452.81,57908.617,57456.363,58134.56,59196.11,58867.957,58265.402,58812.617,59744.77,59826.426,59801.797,60888.703,60527.652,59224.36,58155.04,56226.844,55286.03,56069.17,56724.543,57128.066,57939.383,56685.51,54397.523,54741.043,54901.523,56287.24,54472.855,55092.684,54143.754,53788.26,55171.75,61230.03,67868.6,74247.15,95100.766,137364.31,251806.38
40,2195.3042,2946.839,3708.9531,4489.4014,5277.1553,6076.175,6896.114,7714.0625,8543.029,9407.283,10276.896,11159.228,12050.814,12970.248,13892.492,14827.223,15790.486,16749.438,17723.582,18711.996,19725.494,20742.771,21773.297,22794.59,23843.113,24915.385,26006.834,27106.473,28173.709,29296.178,30415.002,31627.607,32724.576,33899.844,35088.523,36241.918,37381.46,38568.832,39707.81,40906.6,42128.344,43270.285,44469.527,45616.926,46825.25,47925.402,49137.37,50353.77,51560.438,52967.254,54215.844,55299.055,56524.953,57630.312,58881.625,59989.79,61385.625,62641.32,63855.965,64816.297,65749.45,66815.266,67873.05,69012.99,70231.195,71489.98,72794.7,73497.82,74597.78,75691.7,76682.63,77273.26,77666.38,78422.4,78885.195,78790.95,78503.55,78510.375,78623.01,78741.15,79502.75,80543.22,81623.375,82761.055,84429.48,85647.91,87746.695,90195.164,91929.96,94421.11,96470.7,100239.16,103304.984,109228.91,117788.66,126962.63,139203.78,159222.77,202168.98,330575.72
41,2470.546,3285.2283,4106.619,4944.889,5803.0215,6671.586,7539.018,8410.476,9299.549,10215.952,11147.251,12084.28,12999.725,13946.133,14872.864,15837.404,16760.254,17716.336,18659.594,19664.68,20657.613,21676.418,22732.604,23797.559,24822.178,25867.426,26944.465,27964.453,29032.182,30146.742,31264.953,32316.525,33424.35,34541.258,35667.53,36636.363,37679.43,38641.07,39666.375,40621.164,41542.09,42334.465,43473.15,44226.285,45227.73,46346.973,47563.777,48653.047,49843.87,51179.453,52349.496,53572.69,54363.273,54863.6,55788.348,56551.86,57231.633,58265.234,58411.59,58983.957,59789.715,60346.395,60987.125,61509.477,62241.027,63042.117,63914.68,64673.277,64614.477,65631.32,66416.54,66989.16,66970.375,67958.96,68531.734,69557.055,71133.02,72788.055,74075.77,75042.945,75252.05,76390.24,77574.5,79495.07,80718.45,80878.48,81593.76,83513.41,86916.95,89725.09,93507.51,95749.45,100451.195,104978.805,110042.77,120784.805,132433.77,148797.14,185221.48,301526.06
42,2593.8613,3360.0073,4131.3584,4923.3223,5732.9585,6544.874,7368.405,8216.716,9077.689,9952.445,10846.492,11763.531,12679.237,13620.966,14569.339,15545.98,16528.615,17540.191,18562.408,19587.197,20632.756,21713.326,22766.36,23875.643,24981.59,26102.447,27240.523,28342.492,29530.764,30654.092,31810.184,33006.305,34135.484,35343.72,36482.43,37559.445,38613.945,39787.23,40936.965,42076.26,43178.746,44295.242,45431.42,46509.543,47631.734,48785.242,49880.5,51004.12,52147.54,53219.223,54401.33,55448.47,56680.074,57554.26,58503.383,59438.43,60551.066,61520.477,62900.19,64334.36,65741.875,66969.84,68391.234,70054.055,71231.99,72511.57,74110.88,75129.64,76321.52,77863.84,79252.51,80762.63,81950.06,82787.41,83549.1,84696.02,85879.836,86537.45,87182.21,87325.945,88615.56,89041.56,90350.99,91618.46,93156.06,94946.14,98661.94,101658.5,103544.26,107013.6,110182.37,113508.11,115337.91,119250.625,126209.266,134278.64,149328.61,169347.56,216532.12,347785.66
43,2470.546,3276.8586,4101.911,4953.6914,5803.938,6672.2637,7543.2363,8421.749,9317.509,10200.9375,11106.041,12030.694,12953.583,13914.302,14837.679,15796.987,16757.188,17709.865,18682.648,19659.396,20638.338,21621.965,22625.275,23701.89,24729.646,25764.04,26814.031,27905.04,29001.418,30007.973,31051.96,32170.924,33296.92,34262.812,35353.97,36424.863,37501.93,38540.848,39416.17,40486.266,41428.906,42443.93,43237.59,43889.207,44766.45,45743.758,46943.47,48203.047,49368.367,50479.59,51517.984,52539.508,53323.19,54292.465,55160.24,55875.414,56206.996,56781.113,57080.434,57454.613,58102.703,58858.535,59521.215,60157.26,61037.324,61888.516,62569.883,63338.39,64467.445,65470.336,66644.66,67088.77,68094.86,68894.87,70153.12,70813.35,72118.336,73155.1,74460.94,74859.94,76089.41,77013.766,78958.46,80198.516,80772.945,80861.94,82311.46,85372.07,88007.8,92003.92,95124.195,99421.94,102877.75,109318.734,113143.016,121188.77,133050.17,150071.47,187685.84,302129.8
44,2195.3042,2938.5552,3694.2095,4475.3584,5268.445,6062.6953,6884.5244,7705.1875,8544.607,9396.813,10257.657,11133.875,12025.717,12936.902,13846.001,14783.445,15732.246,16710.693,17689.465,18693.186,19688.715,20695.86,21718.69,22752.844,23801.275,24884.283,25965.662,27114.469,28244.326,29408.951,30570.627,31711.385,32885.43,34075.645,35274.574,36477.926,37623.797,38906.91,40025.96,41213.457,42389.74,43516.56,44628.4,45827.31,46949.06,48163.816,49416.297,50464.25,51459.5,52721.312,53924.906,55097.74,56421.426,57577.098,58905.62,60346.95,61719.664,63021.273,64121.902,65095.836,65616.016,66921.055,68090.47,69358.02,70731.54,72189.01,73548.5,74609.79,75487.734,76208.9,77044.234,77911.34,78954.36,79655.57,79385.266,79936.23,80150.06,80465.48,80697.38,80946.44,81247.27,82268.59,83246.79,84700.445,86357.17,88541.72,89962.61,91981.46,93883.55,96334.06,97789.86,100652.95,103814.17,109779.945,117703.836,127734.43,140060.38,158983.55,202017.6,328727.25
45,1923.1682,2779.218,3640.5535,4526.4443,5432.2524,6350.6475,7263.0312,8219.8,9157.762,10110.104,11079.1455,12082.486,13073.859,14094.899,15124.285,16136.422,17188.414,18246.541,19302.889,20324.584,21366.97,22430.477,23490.434,24588.64,25687.307,26785.707,27867.277,28985.477,30090.516,31104.395,32232.803,33388.56,34484.246,35658.027,36821.992,37942.902,39007.914,40158.992,41314.73,42495.598,43429.836,44417.094,45431.734,46447.652,47261.543,48276.742,48898.16,49557.992,50480.14,51149.844,51853.52,52708.17,53792.71,54715.25,56018.23,56710.594,57307.4,58281.582,59459.543,59637.52,59504.65,59591.773,59617.707,60129.617,59734.375,60679.67,60534.65,60797.918,60501.727,59581.18,60079.812,60981.918,61986.164,61299.938,61666.41,61234.05,60490.543,59519.668,58449.88,57434.656,57862.547,56583.51,56438.492,56253.133,55784.777,54814.543,54873.727,55304.98,55825.848,56047.91,57129.562,57786.973,53968.695,51645.062,58118.746,65303.78,73887.63,92709.69,138578.8,250967.3
46,2195.3042,2945.9514,3710.6772,4483.4023,5257.73,6056.995,6867.765,7703.1426,8536.398,9384.958,10260.912,11146.215,12043.177,12974.162,13888.995,14827.042,15784.225,16758.893,17734.229,18738.363,19738.967,20756.404,21760.027,22823.217,23874.988,24940.133,26029.438,27131.348,28195.533,29390.34,30513.867,31666.902,32801.625,33954.152,35079.08,36312.535,37482.562,38703.496,39904.277,41069.504,42310.402,43528.285,44732.504,45900.324,47062.246,48326.785,49555.098,50710.594,51927.906,53097.305,54396.434,55584.492,56686.53,58042.645,59381.96,60444.797,61517.08,62754.918,64058.305,65296.01,66564.11,67482.19,68938.875,70055.086,71216.01,72165.21,73644.1,74552.125,75940.46,76786.516,77378.64,78589.41,78883.164,79062.17,79133.98,79554.336,78787.18,78889.414,79179.69,79455.8,80739.125,81306.19,82396.67,83385.98,84154.664,85729.07,87514.79,89903.14,92330.016,94005.99,95491.6,98201.44,101392.625,107836.945,116176.445,124607.375,138930.28,159832.78,199035.6,326642.88
47,2271.0596,3036.2,3815.424,4607.8027,5415.016,6232.632,7065.931,7919.8384,8791.609,9672.307,10576.7,11490.388,12408.14,13356.588,14320.309,15282.748,16241.546,17239.64,18248.24,19247.734,20266.666,21326.31,22375.576,23448.098,24500.023,25608.268,26750.352,27872.27,29003.186,30198.81,31355.111,32521.773,33751.086,34936.92,36053.61,37204.38,38379.184,39525.71,40666.8,41830.777,43060.227,44091.656,45122.105,46178.094,47188.652,48346.7,49386.75,50509.266,51317.688,52431.406,53427.473,54378.465,55094.426,55957.145,56614.72,57242.758,57879.0,58625.598,59476.05,60076.254,60608.363,60964.445,61871.715,63057.965,63741.188,64493.156,64404.22,64443.125,65902.23,66565.516,67973.68,68654.04,69525.7,70286.984,71192.33,71690.42,72091.66,72990.875,73316.56,74536.36,75389.945,76816.375,77743.6,78600.23,79792.52,81229.91,83562.766,85168.71,87457.94,91699.45,96999.24,101319.51,105316.88,110266.75,118541.83,129834.54,145506.12,168216.52,208273.44,348070.2
48,2751.4707,3550.8164,4376.061,5230.3135,6091.3486,6978.7544,7868.6313,8779.231,9676.942,10598.19,11522.727,12428.297,13359.515,14304.747,15289.97,16277.463,17239.22,18228.062,19242.908,20258.912,21281.395,22295.178,23295.275,24228.797,25185.227,26201.678,27227.701,28265.98,29264.877,30201.867,31212.271,32175.254,33043.17,34006.26,34832.273,35739.477,36591.58,37359.953,38106.855,38959.73,39903.0,40701.996,41397.457,41777.508,42426.035,43262.316,44131.785,45219.35,46365.188,47197.977,47784.855,48515.78,49230.125,49757.53,49883.355,50102.69,50222.477,50639.89,51114.484,50891.047,50485.14,50810.12,50701.04,51135.637,51145.047,52260.535,52104.46,51713.49,51585.31,51020.027,51379.523,51286.07,51333.17,50786.48,50185.51,49807.336,50333.37,50454.6,50999.688,50687.715,50737.855,50099.66,49952.555,49351.125,51139.97,53100.203,55183.754,56847.582,60358.74,62252.277,65076.773,68555.88,73133.76,80175.44,85832.445,96111.55,108731.65,128034.9,164918.78,266261.34
49,2751.4707,3553.1992,4381.4116,5229.221,6098.1323,6975.5425,7867.7173,8771.564,9696.336,10620.327,11552.115,12482.287,13422.981,14386.978,15365.04,16368.018,17307.863,18257.646,19256.654,20277.705,21208.28,22225.633,23235.277,24249.6,25284.172,26305.822,27212.04,28174.287,29231.82,30206.756,31190.998,32207.62,33209.027,34104.348,35036.97,36027.387,37076.625,37931.004,38755.02,39645.53,40494.87,41316.992,42231.688,43185.773,43707.473,44912.14,45782.258,46628.695,47384.98,48273.52,49226.277,49923.332,50530.176,51098.438,51619.3,52092.242,52111.277,52826.36,53324.633,53455.76,53489.066,54147.504,54597.254,54375.277,54452.168,54511.098,54848.473,55227.79,54797.5,54783.496,54780.887,54893.934,54807.375,54471.05,54599.734,54219.32,53734.46,53888.363,53690.8,53644.758,53320.715,52825.695,52592.562,51685.15,53126.016,55044.44,56302.867,56937.062,59570.742,62166.07,65773.055,68769.73,74206.69,80578.83,85009.97,94983.0,107916.81,128914.68,166588.53,268249.16
50,2470.546,3267.334,4086.2078,4928.744,5773.5044,6637.105,7512.115,8395.476,9292.095,10194.037,11101.278,12017.78,12956.125,13861.534,14825.949,15750.4795,16696.473,17640.422,18623.904,19612.154,20636.412,21631.465,22590.467,23619.2,24658.533,25644.209,26649.346,27712.9,28722.328,29818.44,30854.701,31830.932,32885.027,33977.33,35042.31,36052.723,37094.14,38111.965,39089.22,40059.707,40905.6,41745.93,42615.082,43538.914,44623.03,45734.273,46749.305,47795.223,49217.875,50431.062,51634.902,52708.9,53521.83,54059.35,54918.492,55380.21,55734.758,56557.94,57370.75,57918.84,58219.97,59250.72,59799.895,60242.496,60935.12,61219.605,61294.473,62257.38,63548.574,64378.168,65194.938,66458.805,66759.62,67328.08,67846.305,68627.57,69596.44,70940.4,72260.836,72247.59,73686.52,75161.45,76743.37,78769.53,78987.75,78764.375,79210.984,80928.56,83394.65,86074.164,90164.734,93749.64,97232.69,100255.01,105810.84,114552.164,127855.51,146912.5,182373.4,298826.3
51,1923.1682,2773.9468,3646.2915,4549.5127,5457.1543,6380.2505,7296.5605,8225.6875,9177.633,10138.896,11101.297,12098.861,13064.672,14066.258,15093.132,16103.163,17156.082,18187.31,19246.117,20288.379,21388.586,22432.268,23532.713,24641.887,25765.844,26869.307,27977.87,29078.55,30127.18,31138.39,32135.004,33362.543,34456.355,35545.78,36605.043,37742.27,38933.258,40119.188,41294.84,42521.426,43590.56,44586.508,45211.215,46249.46,46976.94,47593.957,48176.227,48722.727,49477.348,50141.348,50994.727,52028.016,52774.96,54303.598,55475.582,56475.066,57476.082,58114.74,58879.867,59367.508,59494.582,59722.04,59217.78,59431.688,59064.363,59104.48,59838.84,60126.688,60399.46,59326.516,59558.703,59996.598,59230.543,59338.863,59575.855,57621.848,57011.156,55457.53,53306.97,52390.95,52615.117,52578.92,52532.11,52567.59,53280.59,52724.867,52415.06,53209.87,53313.117,51723.703,51437.645,51337.938,49865.812,49513.895,55583.496,60707.125,71302.47,91366.414,135014.16,251378.25
52,3093.916,3886.1672,4704.7617,5523.9043,6361.2437,7212.321,8074.009,8961.56,9846.907,10760.225,11692.074,12609.866,13536.152,14480.955,15422.477,16405.691,17386.55,18338.107,19297.275,20272.37,21266.547,22234.527,23206.06,24207.941,25184.191,26135.79,27068.92,28013.12,29040.273,30053.14,30961.26,32014.465,33036.543,34013.605,34995.832,35981.883,36951.465,37814.652,38664.094,39470.598,40408.434,41304.426,41997.215,42784.26,43473.36,44093.055,44715.754,45416.688,45804.715,46067.812,46415.04,46838.44,47281.742,47896.434,48637.074,49230.363,50116.504,51094.805,51872.98,52190.438,52599.02,52783.992,53547.074,53774.164,54284.812,54648.28,54863.695,54777.496,55632.0,55355.39,54838.176,54861.22,54620.477,54508.555,54038.844,53923.484,54357.594,55558.14,56420.484,57716.523,59432.42,61444.297,63763.14,65611.92,67474.07,68642.766,71604.25,72866.49,75219.06,77453.64,79295.25,83271.97,87249.02,92396.6,99027.055,108167.79,121402.95,140600.92,180743.25,283040.88
